compiler,program,opt,flag_id,sec_flags,compile_cmd,compile_ok,size_bytes,size_stripped_bytes,relro,canary,nx,pie,fortified,fortifiable,sha256,compile_stderr_tail
rustc,suma,-C opt-level=s,msan,-Z sanitizer=memory,rustc --edition 2021 /app/programs/suma.rs -C opt-level=s -Z sanitizer=memory -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_s__msan,0,0,0,,,,,,,,"sanitizer` flag modifies the ABI so Rust crates compiled with different values of this flag cannot be used together safely |   = note: `-Zsanitizer=memory` in this crate is incompatible with unset `-Zsanitizer` in dependency `panic_unwind` |   = help: unset `-Zsanitizer` in this crate or set `-Zsanitizer=memory` in `panic_unwind` |   = help: if you are sure this will not cause problems, you may use `-Cunsafe-allow-abi-mismatch=sanitizer` to silence this error |  | error: aborting due to 19 previous errors"
rustc,suma,-C opt-level=s,lsan,-Z sanitizer=leak,rustc --edition 2021 /app/programs/suma.rs -C opt-level=s -Z sanitizer=leak -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_s__lsan,1,5266976,600544,full,no,yes,yes,0,9,098578c6779c74bbea34c25a408a7901293568513dc04969a811d0649980d1b2,
rustc,suma,-C opt-level=s,relro_full,"-C link-arg=-Wl,-z,relro,-z,now","rustc --edition 2021 /app/programs/suma.rs -C opt-level=s -C link-arg=-Wl,-z,relro,-z,now -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_s__relro_full",1,4509632,350336,full,no,yes,yes,0,8,5f0a3984785244cc1b2f00ee9bd52ef094fefb01633350c1c2e377e5ce924c16,
rustc,suma,-C opt-level=s,stack_protector_none,-Z stack-protector=none,rustc --edition 2021 /app/programs/suma.rs -C opt-level=s -Z stack-protector=none -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_s__stack_protector_none,1,4509632,350336,full,no,yes,yes,0,8,5f0a3984785244cc1b2f00ee9bd52ef094fefb01633350c1c2e377e5ce924c16,
rustc,suma,-C opt-level=s,stack_protector,-Z stack-protector=basic,rustc --edition 2021 /app/programs/suma.rs -C opt-level=s -Z stack-protector=basic -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_s__stack_protector,1,4509872,350536,full,yes,yes,yes,0,8,d7fc24aeff5cfdd8ff74f6b04b29ded5e2f1a836044ad467ad1debe1bd1cbbb6,
rustc,suma,-C opt-level=s,stack_protector_strong,-Z stack-protector=strong,rustc --edition 2021 /app/programs/suma.rs -C opt-level=s -Z stack-protector=strong -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_s__stack_protector_strong,1,4509872,350536,full,yes,yes,yes,0,8,d7fc24aeff5cfdd8ff74f6b04b29ded5e2f1a836044ad467ad1debe1bd1cbbb6,
rustc,suma,-C opt-level=s,noexecstack,"-C link-arg=-Wl,-z,noexecstack","rustc --edition 2021 /app/programs/suma.rs -C opt-level=s -C link-arg=-Wl,-z,noexecstack -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_s__noexecstack",1,4509632,350336,full,no,yes,yes,0,8,5f0a3984785244cc1b2f00ee9bd52ef094fefb01633350c1c2e377e5ce924c16,
rustc,suma,-C opt-level=s,execstack,"-C link-arg=-Wl,-z,execstack","rustc --edition 2021 /app/programs/suma.rs -C opt-level=s -C link-arg=-Wl,-z,execstack -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_s__execstack",1,4509632,350336,full,no,no,yes,0,8,b73661fcbe7032fbc56f601158854765e8e59298ed78fcad4fc40d2184874a50,
rustc,suma,-C opt-level=s,pie,-C relocation-model=pic -C link-arg=-pie,rustc --edition 2021 /app/programs/suma.rs -C opt-level=s -C relocation-model=pic -C link-arg=-pie -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_s__pie,1,4509632,350336,full,no,yes,yes,0,8,5f0a3984785244cc1b2f00ee9bd52ef094fefb01633350c1c2e377e5ce924c16,
rustc,suma,-C opt-level=s,no_pie,-C relocation-model=static -C link-arg=-no-pie,rustc --edition 2021 /app/programs/suma.rs -C opt-level=s -C relocation-model=static -C link-arg=-no-pie -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_s__no_pie,1,4494864,335560,full,no,yes,no,0,8,975ed9c97063ef3d26970747915d9cdd14a12ac08b1f21eeaf441ee6856bd2d5,
rustc,suma,-C opt-level=z,baseline,,rustc --edition 2021 /app/programs/suma.rs -C opt-level=z -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_z__baseline,1,4509920,350416,full,no,yes,yes,0,8,b29164ecfd7750cf4ff245d53220acfb235b308ed31c2cd8c9dd48769e731e03,
rustc,suma,-C opt-level=z,overflow_checks,-C overflow-checks=on,rustc --edition 2021 /app/programs/suma.rs -C opt-level=z -C overflow-checks=on -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_z__overflow_checks,1,4510320,350712,full,no,yes,yes,0,8,ed812e4f5b7b0c44a6e91e0aa22e52375c83ea91e7819b27e64aa2a84e5b54f9,
rustc,suma,-C opt-level=z,debug_assertions,-C debug-assertions=on,rustc --edition 2021 /app/programs/suma.rs -C opt-level=z -C debug-assertions=on -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_z__debug_assertions,1,4511552,351696,full,no,yes,yes,0,8,13eaf9a924804cab684f3dfdc1a866c6da64b088238b1002e185b405cadba175,
rustc,suma,-C opt-level=z,panic_abort,-C panic=abort,rustc --edition 2021 /app/programs/suma.rs -C opt-level=z -C panic=abort -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_z__panic_abort,1,4503024,349120,full,no,yes,yes,0,8,c11cf4f49889b3399dd33acd92b3d79c6ccb87069c48256007046bbdfac4e38c,
rustc,suma,-C opt-level=z,lto,-C lto,rustc --edition 2021 /app/programs/suma.rs -C opt-level=z -C lto -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_z__lto,1,2010048,294568,full,no,yes,yes,0,8,424f6462904b3ef85119cb701c0b9438e76eda8af5cdbe719f708cbbe4384b60,
rustc,suma,-C opt-level=z,lto_thin,-C lto=thin,rustc --edition 2021 /app/programs/suma.rs -C opt-level=z -C lto=thin -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_z__lto_thin,1,2166624,324192,full,no,yes,yes,0,8,eb713860ad3f456160037b6d754b06de5f0634d160fa5a67b3aab5d8fdecd5f6,
rustc,suma,-C opt-level=z,asan,-Z sanitizer=address,rustc --edition 2021 /app/programs/suma.rs -C opt-level=z -Z sanitizer=address -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_z__asan,1,7125784,1322328,full,no,yes,yes,6,55,6c1542779dc51b99a59340f95e7807b62668e534f38a65f33df98a8beab57db5,
rustc,suma,-C opt-level=z,msan,-Z sanitizer=memory,rustc --edition 2021 /app/programs/suma.rs -C opt-level=z -Z sanitizer=memory -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_z__msan,0,0,0,,,,,,,,"sanitizer` flag modifies the ABI so Rust crates compiled with different values of this flag cannot be used together safely |   = note: `-Zsanitizer=memory` in this crate is incompatible with unset `-Zsanitizer` in dependency `panic_unwind` |   = help: unset `-Zsanitizer` in this crate or set `-Zsanitizer=memory` in `panic_unwind` |   = help: if you are sure this will not cause problems, you may use `-Cunsafe-allow-abi-mismatch=sanitizer` to silence this error |  | error: aborting due to 19 previous errors"
rustc,suma,-C opt-level=z,lsan,-Z sanitizer=leak,rustc --edition 2021 /app/programs/suma.rs -C opt-level=z -Z sanitizer=leak -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_z__lsan,1,5267272,600624,full,no,yes,yes,0,9,0020e84e2e07b6f5c06f4a87f017afe49a5acc03b5fae76738d6cfdd3951706f,
rustc,suma,-C opt-level=z,relro_full,"-C link-arg=-Wl,-z,relro,-z,now","rustc --edition 2021 /app/programs/suma.rs -C opt-level=z -C link-arg=-Wl,-z,relro,-z,now -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_z__relro_full",1,4509920,350416,full,no,yes,yes,0,8,b29164ecfd7750cf4ff245d53220acfb235b308ed31c2cd8c9dd48769e731e03,
rustc,suma,-C opt-level=z,stack_protector_none,-Z stack-protector=none,rustc --edition 2021 /app/programs/suma.rs -C opt-level=z -Z stack-protector=none -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_z__stack_protector_none,1,4509920,350416,full,no,yes,yes,0,8,b29164ecfd7750cf4ff245d53220acfb235b308ed31c2cd8c9dd48769e731e03,
rustc,suma,-C opt-level=z,stack_protector,-Z stack-protector=basic,rustc --edition 2021 /app/programs/suma.rs -C opt-level=z -Z stack-protector=basic -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_z__stack_protector,1,4510192,350648,full,yes,yes,yes,0,8,cfe147cfad618fbe2a2f4540a23260f2cf1b36fed65cc3c81ac1ebf2bb735bae,
rustc,suma,-C opt-level=z,stack_protector_strong,-Z stack-protector=strong,rustc --edition 2021 /app/programs/suma.rs -C opt-level=z -Z stack-protector=strong -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_z__stack_protector_strong,1,4510192,350648,full,yes,yes,yes,0,8,cfe147cfad618fbe2a2f4540a23260f2cf1b36fed65cc3c81ac1ebf2bb735bae,
rustc,suma,-C opt-level=z,noexecstack,"-C link-arg=-Wl,-z,noexecstack","rustc --edition 2021 /app/programs/suma.rs -C opt-level=z -C link-arg=-Wl,-z,noexecstack -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_z__noexecstack",1,4509920,350416,full,no,yes,yes,0,8,b29164ecfd7750cf4ff245d53220acfb235b308ed31c2cd8c9dd48769e731e03,
rustc,suma,-C opt-level=z,execstack,"-C link-arg=-Wl,-z,execstack","rustc --edition 2021 /app/programs/suma.rs -C opt-level=z -C link-arg=-Wl,-z,execstack -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_z__execstack",1,4509920,350416,full,no,no,yes,0,8,1118f780033293f87558cfa860967daf47359a4c350396202a0cc16900b4a151,
rustc,suma,-C opt-level=z,pie,-C relocation-model=pic -C link-arg=-pie,rustc --edition 2021 /app/programs/suma.rs -C opt-level=z -C relocation-model=pic -C link-arg=-pie -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_z__pie,1,4509920,350416,full,no,yes,yes,0,8,b29164ecfd7750cf4ff245d53220acfb235b308ed31c2cd8c9dd48769e731e03,
rustc,suma,-C opt-level=z,no_pie,-C relocation-model=static -C link-arg=-no-pie,rustc --edition 2021 /app/programs/suma.rs -C opt-level=z -C relocation-model=static -C link-arg=-no-pie -o results_csv/20260708-165104/bin/rustc__suma__C_opt_level_z__no_pie,1,4495152,335640,full,no,yes,no,0,8,1dbd8bd7b0bd42b991c8db14bbae3054a6e59e8e87770e675bf0eaecbf4e88f0,
rustc,final,-C opt-level=0,baseline,,rustc --edition 2021 /app/programs/final.rs -C opt-level=0 -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_0__baseline,1,4516408,354008,full,no,yes,yes,0,8,afb706962585e971ba3b430c14b1895c336b0397b162bab10f50aecfd34772d4,
rustc,final,-C opt-level=0,overflow_checks,-C overflow-checks=on,rustc --edition 2021 /app/programs/final.rs -C opt-level=0 -C overflow-checks=on -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_0__overflow_checks,1,4516408,354008,full,no,yes,yes,0,8,afb706962585e971ba3b430c14b1895c336b0397b162bab10f50aecfd34772d4,
rustc,final,-C opt-level=0,debug_assertions,-C debug-assertions=on,rustc --edition 2021 /app/programs/final.rs -C opt-level=0 -C debug-assertions=on -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_0__debug_assertions,1,4516408,354008,full,no,yes,yes,0,8,afb706962585e971ba3b430c14b1895c336b0397b162bab10f50aecfd34772d4,
rustc,final,-C opt-level=0,panic_abort,-C panic=abort,rustc --edition 2021 /app/programs/final.rs -C opt-level=0 -C panic=abort -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_0__panic_abort,1,4509632,352744,full,no,yes,yes,0,8,6f1269610e4547aed1f0f537c049498ca1e4be64a7c616286f466d30a04a035e,
rustc,final,-C opt-level=0,lto,-C lto,rustc --edition 2021 /app/programs/final.rs -C opt-level=0 -C lto -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_0__lto,1,5117000,691312,full,no,yes,yes,0,8,1187cc82fb784a9433edeef6f4073ec993cca50827ab4d89ceffe123a196f30c,
rustc,final,-C opt-level=0,lto_thin,-C lto=thin,rustc --edition 2021 /app/programs/final.rs -C opt-level=0 -C lto=thin -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_0__lto_thin,1,2688968,690960,full,no,yes,yes,0,8,f69b19e2ea3e81d5ba7a30bdec0d83b8d801b4959b307fc091b53b149434f91f,
rustc,final,-C opt-level=0,asan,-Z sanitizer=address,rustc --edition 2021 /app/programs/final.rs -C opt-level=0 -Z sanitizer=address -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_0__asan,1,7139544,1332136,full,no,yes,yes,6,55,bb21aaab58c8d0962a6cd47702eca3f985fa0eb9f9f91932d46877d5a380e75f,
rustc,final,-C opt-level=0,msan,-Z sanitizer=memory,rustc --edition 2021 /app/programs/final.rs -C opt-level=0 -Z sanitizer=memory -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_0__msan,0,0,0,,,,,,,,"sanitizer` flag modifies the ABI so Rust crates compiled with different values of this flag cannot be used together safely |   = note: `-Zsanitizer=memory` in this crate is incompatible with unset `-Zsanitizer` in dependency `panic_unwind` |   = help: unset `-Zsanitizer` in this crate or set `-Zsanitizer=memory` in `panic_unwind` |   = help: if you are sure this will not cause problems, you may use `-Cunsafe-allow-abi-mismatch=sanitizer` to silence this error |  | error: aborting due to 19 previous errors"
rustc,final,-C opt-level=0,lsan,-Z sanitizer=leak,rustc --edition 2021 /app/programs/final.rs -C opt-level=0 -Z sanitizer=leak -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_0__lsan,1,5273760,604216,full,no,yes,yes,0,9,37384fb4c9b65ad465003b9d87dd2c50ee4a24742b9291306f986cbd4560ba52,
rustc,final,-C opt-level=0,relro_full,"-C link-arg=-Wl,-z,relro,-z,now","rustc --edition 2021 /app/programs/final.rs -C opt-level=0 -C link-arg=-Wl,-z,relro,-z,now -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_0__relro_full",1,4516408,354008,full,no,yes,yes,0,8,afb706962585e971ba3b430c14b1895c336b0397b162bab10f50aecfd34772d4,
rustc,final,-C opt-level=0,stack_protector_none,-Z stack-protector=none,rustc --edition 2021 /app/programs/final.rs -C opt-level=0 -Z stack-protector=none -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_0__stack_protector_none,1,4516408,354008,full,no,yes,yes,0,8,afb706962585e971ba3b430c14b1895c336b0397b162bab10f50aecfd34772d4,
rustc,final,-C opt-level=0,stack_protector,-Z stack-protector=basic,rustc --edition 2021 /app/programs/final.rs -C opt-level=0 -Z stack-protector=basic -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_0__stack_protector,1,4517320,354880,full,yes,yes,yes,0,8,c34fda0eb30fbfd620afc98c1f9cd96f41178d8555b0b00f98defdda3e899186,
rustc,final,-C opt-level=0,stack_protector_strong,-Z stack-protector=strong,rustc --edition 2021 /app/programs/final.rs -C opt-level=0 -Z stack-protector=strong -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_0__stack_protector_strong,1,4517480,355040,full,yes,yes,yes,0,8,acb2cc1ecbb319d4a5a45b0339e7eb3f21d3993ba5528c4d9e8c22c5ce6ad175,
rustc,final,-C opt-level=0,noexecstack,"-C link-arg=-Wl,-z,noexecstack","rustc --edition 2021 /app/programs/final.rs -C opt-level=0 -C link-arg=-Wl,-z,noexecstack -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_0__noexecstack",1,4516408,354008,full,no,yes,yes,0,8,afb706962585e971ba3b430c14b1895c336b0397b162bab10f50aecfd34772d4,
rustc,final,-C opt-level=0,execstack,"-C link-arg=-Wl,-z,execstack","rustc --edition 2021 /app/programs/final.rs -C opt-level=0 -C link-arg=-Wl,-z,execstack -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_0__execstack",1,4516408,354008,full,no,no,yes,0,8,7402e2517f171a2b3128bd7c21c1650bf87d26c7974f5a3dedef32a22aed8b3c,
rustc,final,-C opt-level=0,pie,-C relocation-model=pic -C link-arg=-pie,rustc --edition 2021 /app/programs/final.rs -C opt-level=0 -C relocation-model=pic -C link-arg=-pie -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_0__pie,1,4516408,354008,full,no,yes,yes,0,8,afb706962585e971ba3b430c14b1895c336b0397b162bab10f50aecfd34772d4,
rustc,final,-C opt-level=0,no_pie,-C relocation-model=static -C link-arg=-no-pie,rustc --edition 2021 /app/programs/final.rs -C opt-level=0 -C relocation-model=static -C link-arg=-no-pie -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_0__no_pie,1,4501464,339056,full,no,yes,no,0,8,1cecd2bb3618f189251340dead9387c3c9e10bcdcacd9ce8b8137c4e4f31ff77,
rustc,final,-C opt-level=1,baseline,,rustc --edition 2021 /app/programs/final.rs -C opt-level=1 -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_1__baseline,1,4510648,351288,full,no,yes,yes,0,8,68a821bf879f3e9ca85f4b127438a1c0ccfb4bbff0b4fdce986acd928c7e142a,
rustc,final,-C opt-level=1,overflow_checks,-C overflow-checks=on,rustc --edition 2021 /app/programs/final.rs -C opt-level=1 -C overflow-checks=on -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_1__overflow_checks,1,4510928,351464,full,no,yes,yes,0,8,c2679e0edc9d6c3df91792711f1229fb15fbdca19fdea3bb995cfc9c5dcecb94,
rustc,final,-C opt-level=1,debug_assertions,-C debug-assertions=on,rustc --edition 2021 /app/programs/final.rs -C opt-level=1 -C debug-assertions=on -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_1__debug_assertions,1,4510928,351464,full,no,yes,yes,0,8,c2679e0edc9d6c3df91792711f1229fb15fbdca19fdea3bb995cfc9c5dcecb94,
rustc,final,-C opt-level=1,panic_abort,-C panic=abort,rustc --edition 2021 /app/programs/final.rs -C opt-level=1 -C panic=abort -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_1__panic_abort,1,4504040,350104,full,no,yes,yes,0,8,b4e601d6b73bf6066e2d42778ac47a1c862be62bfbea428444898b68faf82a06,
rustc,final,-C opt-level=1,lto,-C lto,rustc --edition 2021 /app/programs/final.rs -C opt-level=1 -C lto -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_1__lto,1,2179120,324928,full,no,yes,yes,0,8,09f8b567915a7a855ac5929b38b3afc6c4a8f9b83caa4e91ea36ca0e2fa534fb,
rustc,final,-C opt-level=1,lto_thin,-C lto=thin,rustc --edition 2021 /app/programs/final.rs -C opt-level=1 -C lto=thin -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_1__lto_thin,1,2226496,336520,full,no,yes,yes,0,8,5f7cfefc2746399cde01c1ef9f5326d16c47fc8b048a1a5c6443b01d6aaf0128,
rustc,final,-C opt-level=1,asan,-Z sanitizer=address,rustc --edition 2021 /app/programs/final.rs -C opt-level=1 -Z sanitizer=address -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_1__asan,1,7128096,1324488,full,no,yes,yes,6,55,a824fdbd11d6dab8b65d1d01f89dcff6367f53ea3e9862873892db894c53a367,
rustc,final,-C opt-level=1,msan,-Z sanitizer=memory,rustc --edition 2021 /app/programs/final.rs -C opt-level=1 -Z sanitizer=memory -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_1__msan,0,0,0,,,,,,,,"sanitizer` flag modifies the ABI so Rust crates compiled with different values of this flag cannot be used together safely |   = note: `-Zsanitizer=memory` in this crate is incompatible with unset `-Zsanitizer` in dependency `panic_unwind` |   = help: unset `-Zsanitizer` in this crate or set `-Zsanitizer=memory` in `panic_unwind` |   = help: if you are sure this will not cause problems, you may use `-Cunsafe-allow-abi-mismatch=sanitizer` to silence this error |  | error: aborting due to 19 previous errors"
rustc,final,-C opt-level=1,lsan,-Z sanitizer=leak,rustc --edition 2021 /app/programs/final.rs -C opt-level=1 -Z sanitizer=leak -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_1__lsan,1,5268032,601528,full,no,yes,yes,0,9,b7210a341f6c607f37fbb2b8a775cea92ca5c42bcf4e5a213522dbe8a236419a,
rustc,final,-C opt-level=1,relro_full,"-C link-arg=-Wl,-z,relro,-z,now","rustc --edition 2021 /app/programs/final.rs -C opt-level=1 -C link-arg=-Wl,-z,relro,-z,now -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_1__relro_full",1,4510648,351288,full,no,yes,yes,0,8,68a821bf879f3e9ca85f4b127438a1c0ccfb4bbff0b4fdce986acd928c7e142a,
rustc,final,-C opt-level=1,stack_protector_none,-Z stack-protector=none,rustc --edition 2021 /app/programs/final.rs -C opt-level=1 -Z stack-protector=none -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_1__stack_protector_none,1,4510648,351288,full,no,yes,yes,0,8,68a821bf879f3e9ca85f4b127438a1c0ccfb4bbff0b4fdce986acd928c7e142a,
rustc,final,-C opt-level=1,stack_protector,-Z stack-protector=basic,rustc --edition 2021 /app/programs/final.rs -C opt-level=1 -Z stack-protector=basic -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_1__stack_protector,1,4510864,351456,full,yes,yes,yes,0,8,29d2d4e65b711bc116a0c8bff3d42b42a1f14cd0bee79510787e1b95aefd5d4c,
rustc,final,-C opt-level=1,stack_protector_strong,-Z stack-protector=strong,rustc --edition 2021 /app/programs/final.rs -C opt-level=1 -Z stack-protector=strong -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_1__stack_protector_strong,1,4510864,351456,full,yes,yes,yes,0,8,29d2d4e65b711bc116a0c8bff3d42b42a1f14cd0bee79510787e1b95aefd5d4c,
rustc,final,-C opt-level=1,noexecstack,"-C link-arg=-Wl,-z,noexecstack","rustc --edition 2021 /app/programs/final.rs -C opt-level=1 -C link-arg=-Wl,-z,noexecstack -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_1__noexecstack",1,4510648,351288,full,no,yes,yes,0,8,68a821bf879f3e9ca85f4b127438a1c0ccfb4bbff0b4fdce986acd928c7e142a,
rustc,final,-C opt-level=1,execstack,"-C link-arg=-Wl,-z,execstack","rustc --edition 2021 /app/programs/final.rs -C opt-level=1 -C link-arg=-Wl,-z,execstack -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_1__execstack",1,4510648,351288,full,no,no,yes,0,8,7f2aedf5602c6209ffb6666f872f1c33ce42d3fd7c21293d29ea394c6caad06a,
rustc,final,-C opt-level=1,pie,-C relocation-model=pic -C link-arg=-pie,rustc --edition 2021 /app/programs/final.rs -C opt-level=1 -C relocation-model=pic -C link-arg=-pie -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_1__pie,1,4510648,351288,full,no,yes,yes,0,8,68a821bf879f3e9ca85f4b127438a1c0ccfb4bbff0b4fdce986acd928c7e142a,
rustc,final,-C opt-level=1,no_pie,-C relocation-model=static -C link-arg=-no-pie,rustc --edition 2021 /app/programs/final.rs -C opt-level=1 -C relocation-model=static -C link-arg=-no-pie -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_1__no_pie,1,4495736,336360,full,no,yes,no,0,8,4747c74b6349bb69e67bc3ce343e753ce94e79309c0e557e7ca8878e2ac90fad,
rustc,final,-C opt-level=2,baseline,,rustc --edition 2021 /app/programs/final.rs -C opt-level=2 -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_2__baseline,1,4510368,351112,full,no,yes,yes,0,8,b05301da94d89fa7c743015abacef6e4f71fa1b21d454d3f1e4e93713d158a8b,
rustc,final,-C opt-level=2,overflow_checks,-C overflow-checks=on,rustc --edition 2021 /app/programs/final.rs -C opt-level=2 -C overflow-checks=on -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_2__overflow_checks,1,4510632,351272,full,no,yes,yes,0,8,f813a0c83df79bf93eee8c22ed99e117c5974200ecf07618f919d48e595489cd,
rustc,final,-C opt-level=2,debug_assertions,-C debug-assertions=on,rustc --edition 2021 /app/programs/final.rs -C opt-level=2 -C debug-assertions=on -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_2__debug_assertions,1,4511104,351744,full,no,yes,yes,0,8,fe259b0f3d68cd42932937d965b45ccea611a84958a3d455ddd1b61605ffbf1e,
rustc,final,-C opt-level=2,panic_abort,-C panic=abort,rustc --edition 2021 /app/programs/final.rs -C opt-level=2 -C panic=abort -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_2__panic_abort,1,4503752,349928,full,no,yes,yes,0,8,4d873e53ba3b622c87dd0a19e9e162fc7da6d81264d0f434cf873a1c5c56d265,
rustc,final,-C opt-level=2,lto,-C lto,rustc --edition 2021 /app/programs/final.rs -C opt-level=2 -C lto -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_2__lto,1,2055176,306872,full,no,yes,yes,0,8,0910290878986e32717d8fef5b6aed3adfba84a9dbcdf7aa6ce1492d5064d328,
rustc,final,-C opt-level=2,lto_thin,-C lto=thin,rustc --edition 2021 /app/programs/final.rs -C opt-level=2 -C lto=thin -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_2__lto_thin,1,2215104,335264,full,no,yes,yes,0,8,069b490e32d02fd0c6cb514112724fadef2ed78f3fc8ca143468688027900a72,
rustc,final,-C opt-level=2,asan,-Z sanitizer=address,rustc --edition 2021 /app/programs/final.rs -C opt-level=2 -Z sanitizer=address -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_2__asan,1,7128760,1325288,full,no,yes,yes,6,55,2d2f040467493f9b38068e5954e0d4d0b0c9262fdc0175557f1edf180677f4c5,
rustc,final,-C opt-level=2,msan,-Z sanitizer=memory,rustc --edition 2021 /app/programs/final.rs -C opt-level=2 -Z sanitizer=memory -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_2__msan,0,0,0,,,,,,,,"sanitizer` flag modifies the ABI so Rust crates compiled with different values of this flag cannot be used together safely |   = note: `-Zsanitizer=memory` in this crate is incompatible with unset `-Zsanitizer` in dependency `panic_unwind` |   = help: unset `-Zsanitizer` in this crate or set `-Zsanitizer=memory` in `panic_unwind` |   = help: if you are sure this will not cause problems, you may use `-Cunsafe-allow-abi-mismatch=sanitizer` to silence this error |  | error: aborting due to 19 previous errors"
rustc,final,-C opt-level=2,lsan,-Z sanitizer=leak,rustc --edition 2021 /app/programs/final.rs -C opt-level=2 -Z sanitizer=leak -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_2__lsan,1,5267736,601336,full,no,yes,yes,0,9,feba24d8b742af6f5b6a77a4022027f46ca8906c16d1a31ffede53a0f869f44f,
rustc,final,-C opt-level=2,relro_full,"-C link-arg=-Wl,-z,relro,-z,now","rustc --edition 2021 /app/programs/final.rs -C opt-level=2 -C link-arg=-Wl,-z,relro,-z,now -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_2__relro_full",1,4510368,351112,full,no,yes,yes,0,8,b05301da94d89fa7c743015abacef6e4f71fa1b21d454d3f1e4e93713d158a8b,
rustc,final,-C opt-level=2,stack_protector_none,-Z stack-protector=none,rustc --edition 2021 /app/programs/final.rs -C opt-level=2 -Z stack-protector=none -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_2__stack_protector_none,1,4510368,351112,full,no,yes,yes,0,8,b05301da94d89fa7c743015abacef6e4f71fa1b21d454d3f1e4e93713d158a8b,
rustc,final,-C opt-level=2,stack_protector,-Z stack-protector=basic,rustc --edition 2021 /app/programs/final.rs -C opt-level=2 -Z stack-protector=basic -o results_csv/20260708-165104/bin/rustc__final__C_opt_level_2__stack_protector,1,4510576,351280,full,yes,yes,yes,0,8,593b4db3b5ab13036d99d1c34cb2a7aeb68b0aa5f913b22aff241b628b169567,
